external_id	msigdbr_id	db	gs_name	gs_description
GO:0098960	M26830	GO	GOMF_POSTSYNAPTIC_NEUROTRANSMITTER_RECEPTOR_ACTIVITY	Neurotransmitter receptor activity occuring in the postsynaptic membrane during synaptic transmission. [GOC:dos, GOC:signaling]
GO:0099104	M46019	GO	GOMF_POTASSIUM_CHANNEL_ACTIVATOR_ACTIVITY	Binds to and increases the activity of a potassium channel, resulting in its opening. [GOC:dos]
GO:0005267	M18977	GO	GOMF_POTASSIUM_CHANNEL_ACTIVITY	Enables the facilitated diffusion of a potassium ion (by an energy-independent process) involving passage through a transmembrane aqueous pore or channel without evidence for a carrier-mediated mechanism. [GOC:BHF, GOC:mtg_transport, GOC:pr, ISBN:0815340729]
GO:0019870	M26484	GO	GOMF_POTASSIUM_CHANNEL_INHIBITOR_ACTIVITY	Binds to and stops, prevents, or reduces the activity of a potassium channel. [GOC:mah]
GO:0015459	M18909	GO	GOMF_POTASSIUM_CHANNEL_REGULATOR_ACTIVITY	Binds to and modulates the activity of a potassium channel. [GOC:dos, GOC:mah]
GO:0030955	M18808	GO	GOMF_POTASSIUM_ION_BINDING	Binding to a potassium ion (K+). [GOC:mah]
GO:0022841	M26492	GO	GOMF_POTASSIUM_ION_LEAK_CHANNEL_ACTIVITY	Enables the transport of a potassium ion across a membrane via a narrow pore channel that is open even in an unstimulated or 'resting' state. [GOC:mtg_transport, ISBN:0815340729]
GO:0015079	M26339	GO	GOMF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	Enables the transfer of potassium ions (K+) from one side of a membrane to the other. [GOC:ai]
GO:0070974	M47000	GO	GOMF_POU_DOMAIN_BINDING	Binding to a POU domain of a protein. The POU domain is a bipartite DNA binding domain composed of two subunits separated by a non-conserved region of 15-55 amino acids; it is found in several eukaryotic transcription factors. [GOC:mah, GOC:yaf, InterPro:IPR000327]
GO:0004659	M18062	GO	GOMF_PRENYLTRANSFERASE_ACTIVITY	Catalysis of the transfer of a prenyl group from one compound (donor) to another (acceptor). [GOC:mah]
GO:1990275	M45388	GO	GOMF_PRERIBOSOME_BINDING	Binding to a preribosome. [GOC:di, PMID:22735702]
GO:0015399	M26386	GO	GOMF_PRIMARY_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	Enables the transfer of a solute from one side of a membrane to the other, up the solute's concentration gradient, by binding the solute and undergoing a series of conformational changes. Transport works equally well in either direction and is powered by a primary energy source. Primary energy sources known to be coupled to transport are chemical such as ATP hydrolysis, redox energy and photon energy. [GOC:mtg_transport, PMID:31613498]
GO:0008131	M26279	GO	GOMF_PRIMARY_AMINE_OXIDASE_ACTIVITY	Catalysis of the reaction: a primary amine + H2O + O2 = an aldehyde + NH3 + hydrogen peroxide. [EC:1.4.3.21]
GO:0070878	M26788	GO	GOMF_PRIMARY_MIRNA_BINDING	Binding to a primary microRNA (pri-miRNA) transcript, an RNA molecule that is processed into a short hairpin-shaped structure called a pre-miRNA and finally into a functional miRNA. Both double-stranded and single-stranded regions of a pri-miRNA are required for binding. [GOC:sl, PMID:15531877, PMID:15574589]
GO:0005522	M26270	GO	GOMF_PROFILIN_BINDING	Binding to profilin, an actin-binding protein that forms a complex with G-actin and prevents it from polymerizing to form F-actin. [ISBN:0721662544]
GO:0004957	M26210	GO	GOMF_PROSTAGLANDIN_E_RECEPTOR_ACTIVITY	Combining with prostaglandin E (PGE(2)) to initiate a change in cell activity. [ISBN:0198506732]
GO:0004954	M26209	GO	GOMF_PROSTANOID_RECEPTOR_ACTIVITY	Combining with a prostanoid, any compound based on or derived from the prostanoate structure, to initiate a change in cell activity. [ISBN:0198506732]
GO:0002020	M18192	GO	GOMF_PROTEASE_BINDING	Binding to a protease or a peptidase. [GOC:hjd]
GO:0070628	M18042	GO	GOMF_PROTEASOME_BINDING	Binding to a proteasome, a large multisubunit protein complex that catalyzes protein degradation. [GOC:mah]
GO:1990405	M26884	GO	GOMF_PROTEIN_ANTIGEN_BINDING	Binding to a protein antigen. [PMID:9360996]
GO:0140597	M43239	GO	GOMF_PROTEIN_CARRIER_CHAPERONE	Binding to and carrying a protein between two different cellular components by moving along with the target protein. [PMID:7628437]
GO:0140457	M34457	GO	GOMF_PROTEIN_DEMETHYLASE_ACTIVITY	Catalysis of the removal of a methyl group from a protein. [PMID:24498420, PMID:28360925]
GO:0046983	M18046	GO	GOMF_PROTEIN_DIMERIZATION_ACTIVITY	The formation of a protein dimer, a macromolecular structure consists of two noncovalently associated identical or nonidentical subunits. [ISBN:0198506732]
GO:0003756	M26116	GO	GOMF_PROTEIN_DISULFIDE_ISOMERASE_ACTIVITY	Catalysis of the rearrangement of both intrachain and interchain disulfide bonds in proteins. [EC:5.3.4.1, GOC:vw, Wikipedia:Protein_disulfide-isomerase#Function]
GO:0019904	M7630	GO	GOMF_PROTEIN_DOMAIN_SPECIFIC_BINDING	Binding to a specific domain of a protein. [GOC:go_curators]
GO:0044183	M26670	GO	GOMF_PROTEIN_FOLDING_CHAPERONE	Binding to a protein or a protein-containing complex to assist the protein folding process. [GOC:mtg_cambridge_2009]
GO:0004661	M26180	GO	GOMF_PROTEIN_GERANYLGERANYLTRANSFERASE_ACTIVITY	Catalysis of the covalent addition of a geranylgeranyl (20-carbon isoprenoid) group via thioether linkages to a cysteine residue at or near the C terminus of a protein. [PMID:8621375]
GO:0046982	M17973	GO	GOMF_PROTEIN_HETERODIMERIZATION_ACTIVITY	Binding to a nonidentical protein to form a heterodimer. [GOC:ai]
GO:0042803	M18111	GO	GOMF_PROTEIN_HOMODIMERIZATION_ACTIVITY	Binding to an identical protein to form a homodimer. [GOC:jl]
GO:0004672	M18091	GO	GOMF_PROTEIN_KINASE_ACTIVITY	Catalysis of the phosphorylation of an amino acid residue in a protein, usually according to the reaction: a protein + ATP = a phosphoprotein + ADP. [PMID:25399640]
GO:0051018	M18068	GO	GOMF_PROTEIN_KINASE_A_BINDING	Binding to a protein kinase A. [GOC:ai]
GO:0034236	M18638	GO	GOMF_PROTEIN_KINASE_A_CATALYTIC_SUBUNIT_BINDING	Binding to one or both of the catalytic subunits of protein kinase A. [GOC:mah]
GO:0034237	M17869	GO	GOMF_PROTEIN_KINASE_A_REGULATORY_SUBUNIT_BINDING	Binding to one or both of the regulatory subunits of protein kinase A. [GOC:mah]
GO:0043422	M26662	GO	GOMF_PROTEIN_KINASE_B_BINDING	Binding to protein kinase B, an intracellular kinase that is important in regulating glucose metabolism. [GOC:jl, http://www.heartandmetabolism.org/]
GO:0005080	M17890	GO	GOMF_PROTEIN_KINASE_C_BINDING	Binding to protein kinase C. [GOC:jl]
GO:0033558	M17984	GO	GOMF_PROTEIN_LYSINE_DEACETYLASE_ACTIVITY	Catalysis of the reaction: H2O + N6-acetyl-L-lysyl-[protein] = acetate + L-lysyl-[protein]. [PMID:27296530, RHEA:58108]
GO:0008276	M18389	GO	GOMF_PROTEIN_METHYLTRANSFERASE_ACTIVITY	Catalysis of the transfer of a methyl group (CH3-) to a protein. [GOC:jl]
GO:0008157	M18695	GO	GOMF_PROTEIN_PHOSPHATASE_1_BINDING	Binding to a protein phosphatase 1. [GOC:jl]
GO:0051721	M19145	GO	GOMF_PROTEIN_PHOSPHATASE_2A_BINDING	Binding to protein phosphatase 2A. [GOC:ai]
GO:0030346	M26513	GO	GOMF_PROTEIN_PHOSPHATASE_2B_BINDING	Binding to a protein phosphatase 2B. [GOC:jl]
GO:0019903	M17974	GO	GOMF_PROTEIN_PHOSPHATASE_BINDING	Binding to a protein phosphatase. [GOC:jl]
GO:0045309	M18113	GO	GOMF_PROTEIN_PHOSPHORYLATED_AMINO_ACID_BINDING	Binding to a phosphorylated amino acid residue within a protein. [GOC:go_curators]
GO:0008318	M26294	GO	GOMF_PROTEIN_PRENYLTRANSFERASE_ACTIVITY	Catalysis of the covalent addition of an isoprenoid group such as a farnesyl or geranylgeranyl group via thioether linkages to a cysteine residue in a protein. [GOC:mah]
GO:0140311	M43234	GO	GOMF_PROTEIN_SEQUESTERING_ACTIVITY	Binding to a protein to prevent it from interacting with other partners or to inhibit its localization to the area of the cell or complex where it is active. [PMID:1493333]
GO:0106310	M40672	GO	GOMF_PROTEIN_SERINE_KINASE_ACTIVITY	Catalysis of the reactions: ATP + protein serine = ADP + protein serine phosphate. [RHEA:17989]
GO:0008320	M40641	GO	GOMF_PROTEIN_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	Enables the transfer of a protein from one side of a membrane to the other. [GOC:jl]
GO:0140318	M40677	GO	GOMF_PROTEIN_TRANSPORTER_ACTIVITY	Directly binding to a specific protein and delivering it to a specific cellular location. [PMID:18706423]
GO:0030296	M19229	GO	GOMF_PROTEIN_TYROSINE_KINASE_ACTIVATOR_ACTIVITY	Increases the activity of a protein tyrosine kinase, an enzyme which phosphorylates a tyrosyl phenolic group on a protein. [GOC:ai, ISBN:0198506732]
GO:0004713	M6622	GO	GOMF_PROTEIN_TYROSINE_KINASE_ACTIVITY	Catalysis of the reaction: ATP + a protein tyrosine = ADP + protein tyrosine phosphate. [RHEA:10596]
GO:1990782	M18900	GO	GOMF_PROTEIN_TYROSINE_KINASE_BINDING	Binding to protein tyrosine kinase. [PMID:25499537]
GO:0030292	M40653	GO	GOMF_PROTEIN_TYROSINE_KINASE_INHIBITOR_ACTIVITY	Stops, prevents or reduces the activity of a protein tyrosine kinase. [GOC:mah]
GO:0004725	M18580	GO	GOMF_PROTEIN_TYROSINE_PHOSPHATASE_ACTIVITY	Catalysis of the reaction: protein tyrosine phosphate + H2O = protein tyrosine + phosphate. [EC:3.1.3.48]
GO:0043394	M18556	GO	GOMF_PROTEOGLYCAN_BINDING	Binding to a proteoglycan, any glycoprotein in which the carbohydrate units are glycosaminoglycans. [ISBN:0198506732]
GO:0015252	M26371	GO	GOMF_PROTON_CHANNEL_ACTIVITY	Enables the facilitated diffusion of a hydrogen ion (by an energy-independent process) involving passage through a transmembrane aqueous pore or channel without evidence for a carrier-mediated mechanism. [GOC:mtg_transport, GOC:pr, ISBN:0815340729]
GO:0015078	M14042	GO	GOMF_PROTON_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	Enables the transfer of a proton from one side of a membrane to the other. [GOC:ai]
GO:0009982	M18210	GO	GOMF_PSEUDOURIDINE_SYNTHASE_ACTIVITY	Catalysis of the reaction: a uridine in RNA = a pseudouridine in RNA. Conversion of uridine in an RNA molecule to pseudouridine by rotation of the C1'-N-1 glycosidic bond of uridine in RNA to a C1'-C5. [GOC:mah, RHEA:48348]
GO:0017076	M46002	GO	GOMF_PURINE_NUCLEOTIDE_BINDING	Binding to a purine nucleotide, a compound consisting of a purine nucleoside esterified with (ortho)phosphate. [GOC:ai]
GO:0015216	M40645	GO	GOMF_PURINE_NUCLEOTIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	Enables the transfer of a purine nucleotide, any compound consisting of a purine nucleoside esterified with (ortho)phosphate, from one side of a membrane to the other. [GOC:ai]
GO:0005346	M45991	GO	GOMF_PURINE_RIBONUCLEOTIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	Enables the transfer of a purine ribonucleotide, any compound consisting of a purine ribonucleoside (a purine organic base attached to a ribose sugar) esterified with (ortho)phosphate, from one side of a membrane to the other. [GOC:ai]
GO:0005350	M46966	GO	GOMF_PYRIMIDINE_NUCLEOBASE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	Enables the transfer of pyrimidine nucleobases, one of the two classes of nitrogen-containing ring compounds found in DNA and RNA, from one side of a membrane to the other. [GOC:ai]
GO:0015214	M34401	GO	GOMF_PYRIMIDINE_NUCLEOSIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	Enables the transfer of a pyrimidine nucleoside, a pyrimidine base covalently bonded to a ribose or deoxyribose sugar from one side of a membrane to the other. [GOC:ai]
GO:0019103	M29472	GO	GOMF_PYRIMIDINE_NUCLEOTIDE_BINDING	Binding to a pyrimidine nucleotide, a pyrimidine nucleoside esterified with (ortho)phosphate. [GOC:ai]
GO:0004738	M26195	GO	GOMF_PYRUVATE_DEHYDROGENASE_ACTIVITY	Catalysis of the oxidative decarboxylation of pyruvate. [ISBN:0716720094]
GO:0050833	M26725	GO	GOMF_PYRUVATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	Enables the transfer of pyruvate, 2-oxopropanoate, from one side of a membrane to the other. [GOC:ai]
GO:0050997	M18701	GO	GOMF_QUATERNARY_AMMONIUM_GROUP_BINDING	Binding to a quaternary ammonium group, including glycine betaine, choline, carnitine and proline. A quaternary ammonium group is any compound that can be regarded as derived from ammonium hydroxide or an ammonium salt by replacement of all four hydrogen atoms of the NH4+ ion by organic groups. [GOC:ai]
GO:0015651	M26391	GO	GOMF_QUATERNARY_AMMONIUM_GROUP_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	Enables the transfer of quaternary ammonium groups from one side of a membrane to the other. Quaternary ammonium groups are any compound that can be regarded as derived from ammonium hydroxide or an ammonium salt by replacement of all four hydrogen atoms of the NH4+ ion by organic groups. [ISBN:0198506732]
GO:0048038	M17900	GO	GOMF_QUINONE_BINDING	Binding to a quinone, any member of a class of diketones derivable from aromatic compounds by conversion of two CH groups into CO groups with any necessary rearrangement of double bonds. [ISBN:0198506732]
GO:0016854	M18025	GO	GOMF_RACEMASE_AND_EPIMERASE_ACTIVITY	Catalysis of a reaction that alters the configuration of one or more chiral centers in a molecule. [GOC:mah, ISBN:0198506732]
GO:0050786	M18595	GO	GOMF_RAGE_RECEPTOR_BINDING	Binding to a RAGE receptor, the receptor for advanced glycation end-products. [GOC:ai]
GO:0000182	M26063	GO	GOMF_RDNA_BINDING	Binding to a DNA sequence encoding a ribosomal RNA. [GOC:mah]
GO:0048019	M26706	GO	GOMF_RECEPTOR_ANTAGONIST_ACTIVITY	The activity of a gene product that interacts with a receptor to decrease the ability of the receptor agonist to bind and activate the receptor. [GOC:ceb, ISBN:0198506732]
GO:0030298	M45359	GO	GOMF_RECEPTOR_SIGNALING_PROTEIN_TYROSINE_KINASE_ACTIVATOR_ACTIVITY	Binds to and increases the activity of a receptor signaling protein tyrosine kinase. [GOC:mah]
GO:0030971	M26528	GO	GOMF_RECEPTOR_TYROSINE_KINASE_BINDING	Binding to a receptor that possesses protein tyrosine kinase activity. [GOC:mah]
GO:0061980	M26762	GO	GOMF_REGULATORY_RNA_BINDING	Binding to a small regulatory RNA, a short RNA (usually 50-200 nt long) that is either independently transcribed or processed from a longer RNA by an RNAse enzyme. [PMID:14622403, PMID:23475961]
GO:0016918	M18525	GO	GOMF_RETINAL_BINDING	Binding to retinal, one of the forms of vitamin A. Retinal plays an important role in the visual process in most vertebrates, combining with opsins to form visual pigments in the retina. [ISBN:0198506732]
GO:0001758	M26099	GO	GOMF_RETINAL_DEHYDROGENASE_ACTIVITY	Catalysis of the reaction: retinal + NAD+ + H2O = retinoate + NADH. Acts on both 11-trans and 13-cis forms of retinal. [EC:1.2.1.36]
GO:0001972	M18010	GO	GOMF_RETINOIC_ACID_BINDING	Binding to retinoic acid, 3,7-dimethyl-9-(2,6,-trimethyl-1-cyclohexen-1-yl)-2,4,6,8-nonatetraenoic acid. [GOC:hjd]
GO:0019841	M18925	GO	GOMF_RETINOL_BINDING	Binding to retinol, vitamin A1, 2,6,6-trimethyl-1-(9'-hydroxy-3',7'-dimethylnona-1',3',5',7'-tetraenyl)cyclohex-1-ene, one of the three components that makes up vitamin A. Retinol is an intermediate in the vision cycle and it also plays a role in growth and differentiation. [GOC:curators]
GO:1905394	M34458	GO	GOMF_RETROMER_COMPLEX_BINDING	Binding to a retromer complex. [GOC:bc, GOC:PARL, GOC:TermGenie, PMID:27385586]
GO:0032217	M29483	GO	GOMF_RIBOFLAVIN_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	Enables the transfer of riboflavin from one side of a membrane to the other. Riboflavin (vitamin B2) is a water-soluble B-complex vitamin, converted in the cell to FMN and FAD, cofactors required for the function of flavoproteins. [GOC:rn, PMID:16204239]
GO:0004526	M19004	GO	GOMF_RIBONUCLEASE_P_ACTIVITY	Catalysis of the endonucleolytic cleavage of RNA, removing 5' extra nucleotides from tRNA precursor. [EC:3.1.26.5]
GO:0033204	M34423	GO	GOMF_RIBONUCLEASE_P_RNA_BINDING	Binding to RNA subunit of ribonuclease P. [GOC:pg, PMID:11455963]
GO:0043021	M18587	GO	GOMF_RIBONUCLEOPROTEIN_COMPLEX_BINDING	Binding to a complex of RNA and protein. [GOC:bf, GOC:go_curators, GOC:vk]
GO:0004749	M26196	GO	GOMF_RIBOSE_PHOSPHATE_DIPHOSPHOKINASE_ACTIVITY	Catalysis of the reaction: D-ribose 5-phosphate + ATP = 5-phospho-alpha-D-ribose 1-diphosphate + AMP + 2 H+. [EC:2.7.6.1, RHEA:15609]
GO:0043023	M26653	GO	GOMF_RIBOSOMAL_LARGE_SUBUNIT_BINDING	Binding to a large ribosomal subunit. [GOC:go_curators]
GO:0004711	M26189	GO	GOMF_RIBOSOMAL_PROTEIN_S6_KINASE_ACTIVITY	Catalysis of the reaction: ribosomal protein S6 + ATP = ribosomal protein S6 phosphate + ATP. [GOC:mah, PMID:9822608]
GO:0043024	M18511	GO	GOMF_RIBOSOMAL_SMALL_SUBUNIT_BINDING	Binding to a small ribosomal subunit. [GOC:go_curators]
GO:0043022	M19070	GO	GOMF_RIBOSOME_BINDING	Binding to a ribosome. [GOC:go_curators]
GO:1905172	M48666	GO	GOMF_RISC_COMPLEX_BINDING	Binding to a RISC complex. [GOC:bf, GOC:PARL, GOC:TermGenie, PMID:24882364]
GO:0000339	M18244	GO	GOMF_RNA_CAP_BINDING	Binding to a 7-methylguanosine (m7G) group or derivative located at the 5' end of an RNA molecule. [GOC:krc]
GO:0004521	M12611	GO	GOMF_RNA_ENDONUCLEASE_ACTIVITY	Catalysis of the hydrolysis of ester linkages within ribonucleic acid by creating internal breaks. [GOC:mah, ISBN:0198547684]
GO:0008173	M17928	GO	GOMF_RNA_METHYLTRANSFERASE_ACTIVITY	Catalysis of the transfer of a methyl group from a donor to a nucleoside residue in an RNA molecule. [GOC:mah]
GO:0097747	M19144	GO	GOMF_RNA_POLYMERASE_ACTIVITY	Catalysis of the reaction: nucleoside triphosphate + RNA(n) = diphosphate + RNA(n+1); the synthesis of RNA from ribonucleotide triphosphates in the presence of a nucleic acid template. [GOC:pf]
GO:0070063	M18416	GO	GOMF_RNA_POLYMERASE_BINDING	Binding to an RNA polymerase molecule or complex. [GOC:BHF, GOC:mah, GOC:txnOH]
GO:0043175	M18443	GO	GOMF_RNA_POLYMERASE_CORE_ENZYME_BINDING	Binding to an RNA polymerase core enzyme, containing a specific subunit composition defined as the core enzyme. [GOC:jl, GOC:txnOH]
GO:0001056	M45982	GO	GOMF_RNA_POLYMERASE_III_ACTIVITY	Catalysis of the reaction: nucleoside triphosphate + RNA(n) = diphosphate + RNA(n+1). Utilizes a DNA template that contains an RNA polymerase III specific promoter to direct initiation and catalyses DNA-template-directed extension of the 3'-end of an RNA strand by one nucleotide at a time. Can initiate a chain 'de novo'. [GOC:txnOH]
GO:0000995	M26074	GO	GOMF_RNA_POLYMERASE_III_GENERAL_TRANSCRIPTION_INITIATION_FACTOR_ACTIVITY	A general transcription initiation factor activity that contributes to transcription start site selection and transcription initiation of genes transcribed by RNA polymerase III. Factors required for RNA polymerase III transcription initiation include TFIIIA, TFIIIB and TFIIIC. RNA polymerase III transcribes genes encoding short RNAs, including tRNAs, 5S rRNA, U6 snRNA, the short ncRNA component of RNases P, the mitochondrial RNA processing (MRP) RNA, the signal recognition particle SRP RNA, and in higher eukaryotes a number of micro and other small RNAs, though there is some variability across species as to whether a given small noncoding RNA is transcribed by RNA polymerase II or RNA polymerase III. [GOC:txnOH-2018, PMID:12381659, PMID:17977614, PMID:20413673, PMID:27068803, Wikipedia:RNA_polymerase_III]
GO:0001055	M40628	GO	GOMF_RNA_POLYMERASE_II_ACTIVITY	Catalysis of the reaction: nucleoside triphosphate + RNA(n) = diphosphate + RNA(n+1). Utilizes a DNA template that contains an RNA polymerase II specific promoter to direct initiation and catalyses DNA-template-directed extension of the 3'-end of an RNA strand by one nucleotide at a time. Can initiate a chain 'de novo'. [GOC:txnOH]
GO:0008353	M26295	GO	GOMF_RNA_POLYMERASE_II_CTD_HEPTAPEPTIDE_REPEAT_KINASE_ACTIVITY	Catalysis of the reaction: ATP + RNA polymerase II large subunit CTD heptapeptide repeat (consensus YSPTSPS) = ADP + H+ + phosphorylated RNA polymerase II. [EC:2.7.11.23, GOC:mah, PMID:28248323]
GO:0008420	M26299	GO	GOMF_RNA_POLYMERASE_II_CTD_HEPTAPEPTIDE_REPEAT_PHOSPHATASE_ACTIVITY	Catalysis of the reaction: RNA polymerase II large subunit CTD heptapeptide repeat--phospho-L-serine/threonine (consensus YSPTSPS) + H2O = RNA polymerase II large subunit + phosphate. [PMID:22622228]
GO:0016251	M40649	GO	GOMF_RNA_POLYMERASE_II_GENERAL_TRANSCRIPTION_INITIATION_FACTOR_ACTIVITY	A general transcription initiation factor activity that contributes to transcription start site selection and transcription initiation of genes transcribed by RNA polymerase II. The general transcription factors for RNA polymerase II include TFIIB, TFIID, TFIIE, TFIIF, TFIIH and TATA-binding protein (TBP). In most species, RNA polymerase II transcribes all messenger RNAs (mRNAs), most untranslated regulatory RNAs, the majority of the snoRNAs, four of the five snRNAs (U1, U2, U4, and U5), and other small noncoding RNAs. For some small RNAs there is variability between species as to whether it is transcribed by RNA polymerase II or RNA polymerase III. However there are also rare exceptions, such as Trypanosoma brucei, where RNA polymerase I transcribes certain mRNAs in addition to its normal role in rRNA transcription. [GOC:txnOH-2018, PMID:10384286, PMID:10747032, PMID:23442138, PMID:25693126]
GO:0001091	M26083	GO	GOMF_RNA_POLYMERASE_II_GENERAL_TRANSCRIPTION_INITIATION_FACTOR_BINDING	Binding to a basal RNA polymerase II transcription factor, any of the factors involved in formation of the preinitiation complex (PIC) by RNA polymerase II and defined as a basal or general transcription factor. [GOC:txnOH, PMID:16858867]
GO:0001054	M45981	GO	GOMF_RNA_POLYMERASE_I_ACTIVITY	Catalysis of the reaction: nucleoside triphosphate + RNA(n) = diphosphate + RNA(n+1). Utilizes a DNA template that contains an RNA polymerase I specific promoter to direct initiation and catalyzes DNA-template-directed extension of the 3'-end of an RNA strand by one nucleotide at a time. Can initiate a chain 'de novo'. [GOC:txnOH]
GO:0001181	M34369	GO	GOMF_RNA_POLYMERASE_I_GENERAL_TRANSCRIPTION_INITIATION_FACTOR_ACTIVITY	A general transcription initiation factor activity that contributes to transcription start site selection and transcription initiation of genes transcribed by RNA polymerase I. Factors required for RNA polymerase I transcription initiation include upstream activation factor (UAF), core factor (CF), TATA binding protein (TBP) and RRN3. In all species characterized, RNA polymerase I transcribes a large polycistronic transcript that is processed into several mature rRNAs (3 or 4 depending on the species), including the large subunit rRNA (28S in humans), the small subunit rRNA (18S in humans), as well as one or two additional smaller rRNAs (the 5.8S rRNA in humans). In most species, this large rRNA transcript is the sole product of RNA polymerase I. However there are rare exceptions, such as Trypanosoma brucei, where RNA polymerase I also transcribes certain mRNAs. [GOC:txnOH-2018, PMID:11500378, PMID:17972917, PMID:25346433, PMID:28340337, PMID:28842442, PMID:31358304]
GO:0048495	M26713	GO	GOMF_ROUNDABOUT_BINDING	Binding to Roundabout (ROBO) receptor, a transmembrane receptor. [GOC:ecd, PMID:10102268, PMID:10197527]
GO:0019843	M18668	GO	GOMF_RRNA_BINDING	Binding to a ribosomal RNA. [GOC:jl]
GO:0050733	M45365	GO	GOMF_RS_DOMAIN_BINDING	Binding to an RS domain of a protein; RS domains are usually highly phosphorylated and characterized by the presence of arginine (R)/serine (S) dipeptides. The RS domain promotes protein-protein interactions and directs subcellular localization and, in certain situations, nucleocytoplasmic shuttling of individual SR proteins. They also play a role in splicing. [PMID:11684676, PMID:12215544]
GO:0044548	M18228	GO	GOMF_S100_PROTEIN_BINDING	Binding to a S100 protein. S100 is a small calcium and zinc binding protein produced in astrocytes that is implicated in Alzheimer's disease, Down Syndrome and ALS. [GOC:jid]
GO:1901702	M43248	GO	GOMF_SALT_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	Enables the transfer of salt from one side of a membrane to the other. [GOC:pr, GOC:TermGenie]
GO:0097110	M18486	GO	GOMF_SCAFFOLD_PROTEIN_BINDING	Binding to a scaffold protein. Scaffold proteins are crucial regulators of many key signaling pathways. Although not strictly defined in function, they are known to interact and/or bind with multiple members of a signaling pathway, tethering them into complexes. [GOC:BHF, GOC:sjp, PMID:10433269, Wikipedia:Scaffold_protein]
GO:0005044	M18245	GO	GOMF_SCAVENGER_RECEPTOR_ACTIVITY	Combining with any modified low-density lipoprotein (LDL) or other polyanionic ligand and delivering the ligand into the cell via endocytosis. Ligands include acetylated and oxidized LDL, Gram-positive and Gram-negative bacteria, apoptotic cells, amyloid-beta fibrils, and advanced glycation end products (AGEs). [GOC:bf, PMID:11790542, PMID:12379907, PMID:12621157, PMID:20981357]
GO:0015355	M26380	GO	GOMF_SECONDARY_ACTIVE_MONOCARBOXYLATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	Catalysis of the movement of a monocarboxylate, any compound containing a single carboxyl group (COOH or COO-), by uniport, symport or antiport across a membrane by a carrier-mediated mechanism. [GOC:bf, GOC:jl]
GO:0008271	M34392	GO	GOMF_SECONDARY_ACTIVE_SULFATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	Enables the secondary active transfer of sulfate from one side of a membrane to the other. Secondary active transport is the transfer of a solute across a membrane, up its concentration gradient. The transporter binds the solute and undergoes a series of conformational changes. Transport works equally well in either direction and is driven by a chemiosmotic source of energy. Secondary active transporters include symporters and antiporters. [GOC:mtg_transport]
GO:0015291	M18878	GO	GOMF_SECONDARY_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	Enables the transfer of a solute from one side of a membrane to the other, up its concentration gradient. The transporter binds the solute and undergoes a series of conformational changes. Transport works equally well in either direction and is driven by a chemiosmotic source of energy, not direct ATP coupling. Secondary active transporters include symporters and antiporters. [GOC:mtg_transport, ISBN:0198506732, ISBN:0815340729, PMID:10839820]
GO:0008430	M26302	GO	GOMF_SELENIUM_BINDING	Binding to a selenium (Se) ion. [GOC:ai]
GO:0017154	M26466	GO	GOMF_SEMAPHORIN_RECEPTOR_ACTIVITY	Combining with a semaphorin, and transmitting the signal from one side of the membrane to the other to initiate a change in cell activity. [GOC:mah, GOC:signaling, PMID:15239958]
GO:0030215	M19120	GO	GOMF_SEMAPHORIN_RECEPTOR_BINDING	Binding to a semaphorin receptor. [GOC:ceb, PMID:12001990]
GO:0017171	M4452	GO	GOMF_SERINE_HYDROLASE_ACTIVITY	Catalysis of the hydrolysis of a substrate by a catalytic mechanism that involves a catalytic triad consisting of a serine nucleophile that is activated by a proton relay involving an acidic residue (e.g. aspartate or glutamate) and a basic residue (usually histidine). [Wikipedia:Serine_hydrolase]
GO:0051378	M48637	GO	GOMF_SEROTONIN_BINDING	Binding to serotonin (5-hydroxytryptamine), a monoamine neurotransmitter occurring in the peripheral and central nervous systems, also having hormonal properties. [GOC:ai]
GO:0099589	M18162	GO	GOMF_SEROTONIN_RECEPTOR_ACTIVITY	Combining with the biogenic amine serotonin and transmitting a signal across a membrane by activating some effector activity. Serotonin (5-hydroxytryptamine) is a neurotransmitter and hormone found in vertebrates and invertebrates. [GOC:dos]
GO:0042169	M12764	GO	GOMF_SH2_DOMAIN_BINDING	Binding to a SH2 domain (Src homology 2) of a protein, a protein domain of about 100 amino-acid residues and belonging to the alpha + beta domain class. [GOC:go_curators, Pfam:PF00017]
